,bathrooms,bedrooms,features,interest_level,latitude,listing_id,longitude,photos,price,created_month,created_day
65956,1.0,2,9,low,40.7792,6967973,-73.9532,8,5000.0,5,5
65958,1.0,0,3,low,40.7894,6992643,-73.9764,0,2250.0,5,11
6596,1.0,1,14,medium,40.7902,7140108,-73.9678,8,2850.0,6,11
65961,1.0,3,6,low,40.6942,7068977,-73.9407,8,3200.0,5,26
65963,1.0,2,1,low,40.7606,7019193,-73.9953,8,2995.0,5,16
65964,1.0,1,0,low,40.7832,7058505,-73.9482,5,2550.0,5,24
65966,1.0,0,10,low,40.7033,7072473,-74.0158,9,2800.0,5,26
6597,1.0,0,0,low,40.7425,7131072,-73.9789,2,2375.0,6,9
65971,2.0,2,5,low,40.7258,7069029,-74.009,4,8795.0,5,26
6598,1.0,1,14,medium,40.7568,7142721,-73.9982,9,3200.0,6,11
65980,1.0,1,13,medium,40.7514,6982372,-73.9862,6,3450.0,5,8
65984,1.0,1,8,medium,40.7841,7044271,-73.9487,6,2759.0,5,20
65986,1.0,3,5,low,40.7192,7057518,-73.9828,5,4500.0,5,24
65987,1.0,2,8,medium,40.7278,6978163,-73.9809,8,3490.0,5,7
65988,1.0,1,4,medium,40.7553,6977609,-73.9267,7,2100.0,5,7
65989,1.0,2,5,medium,40.7897,7043489,-73.9488,4,2700.0,5,20
65990,1.0,2,3,medium,40.8397,6958835,-73.9429,5,2595.0,5,3
65993,2.0,2,7,low,40.7676,7073812,-73.9931,0,5850.0,5,27
65994,1.0,1,10,low,40.7846,6978794,-73.9489,7,3015.0,5,7
65996,1.0,3,6,low,40.7762,7004408,-73.9556,8,4295.0,5,13
65999,1.0,3,4,medium,40.645,6955276,-73.9794,10,2295.0,5,3
66,1.0,0,5,low,40.746,7206465,-73.9754,4,2195.0,6,24
6600,1.0,2,4,low,40.799,7131850,-73.9443,4,2600.0,6,9
66002,1.0,0,7,low,40.7601,7029547,-73.9901,3,1995.0,5,18
66004,1.0,0,0,high,40.7278,6983845,-73.9871,3,1580.0,5,8
66005,1.0,2,0,high,40.7238,7074908,-73.8623,13,1800.0,5,27
66010,1.0,0,3,low,40.771,7052245,-73.9506,8,1895.0,5,22
66013,1.0,1,7,low,40.7412,7019068,-73.9772,3,2990.0,5,16
66014,2.0,2,9,low,40.7583,6997335,-73.9633,8,5400.0,5,11
66016,2.0,3,10,low,40.7599,7014090,-73.9937,7,5500.0,5,14
66017,2.0,3,2,low,40.8231,7001666,-73.946,0,3250.0,5,12
66018,1.0,4,4,low,40.8015,7013692,-73.9668,0,8000.0,5,14
66019,1.0,2,4,high,40.7855,7025634,-73.977,6,3000.0,5,17
66026,1.0,1,5,low,40.7918,6969064,-73.9726,0,2895.0,5,5
66028,1.0,1,4,low,40.7688,7048816,-73.9576,7,3095.0,5,21
66031,1.0,0,3,medium,40.7565,7005088,-73.968,3,2950.0,5,13
66032,2.0,2,1,low,40.6404,6967155,-74.0162,16,3000.0,5,5
66033,2.0,4,8,medium,40.7378,7039136,-73.9877,3,7000.0,5,19
66036,1.0,1,7,low,40.7488,6980425,-73.977,3,3000.0,5,7
66049,1.0,0,5,high,40.7694,6983912,-73.9575,6,2260.0,5,8
6605,1.0,0,2,low,40.7462,7214637,-73.9754,4,2195.0,6,25
66053,1.0,1,3,high,40.693,6971878,-73.9987,4,2100.0,5,5
66054,1.0,4,9,low,40.7091,7041981,-74.0148,9,8500.0,5,20
66059,2.0,2,2,high,40.6975,7019242,-73.9238,8,1850.0,5,16
66060,1.0,0,3,low,40.8198,7048783,-73.9578,5,1750.0,5,21
66061,1.0,1,5,low,40.7382,7073756,-73.9965,4,5750.0,5,27
66062,1.0,0,2,low,40.7021,7004769,-73.9188,5,2450.0,5,13
66065,1.0,1,5,low,40.7141,7081187,-74.0096,13,3775.0,5,29
66071,1.0,0,4,low,40.8175,6986028,-73.9408,5,1450.0,5,9
66074,2.0,2,4,low,40.7826,6998198,-73.9509,4,7395.0,5,12
66078,1.0,1,3,low,40.7677,7051619,-73.9616,5,3995.0,5,22
66080,2.0,3,17,low,40.7074,6964379,-74.0069,8,6575.0,5,4
66082,1.0,2,9,low,40.862047,7059233,-73.9262,6,2000.0,5,24
66087,3.0,1,6,low,40.7829,7018464,-73.977,10,4600.0,5,16
66089,1.0,1,1,medium,40.7231,6970647,-74.0044,4,2350.0,5,5
6609,1.0,3,0,high,40.6404,7150469,-74.0015,7,1850.0,6,12
66093,1.0,1,1,low,40.7378,6965877,-74.0023,0,3800.0,5,5
66094,1.0,2,10,medium,40.7645,7059518,-73.984,5,3400.0,5,24
66095,1.0,1,2,low,40.7618,6952184,-73.9497,3,2495.0,5,2
66098,2.0,4,10,medium,40.7436,7061261,-73.9727,6,6100.0,5,24
66102,3.0,4,17,low,40.7723,7000850,-73.953,10,13000.0,5,12
66103,2.0,4,3,low,40.6825,7017691,-73.9441,8,3700.0,5,15
66104,1.0,3,4,low,40.6695,7035016,-73.9889,3,3435.0,5,19
66107,1.0,1,1,low,40.7283,7068047,-73.9857,4,2500.0,5,26
66108,1.0,2,2,medium,40.7836,7072502,-73.953,4,2950.0,5,26
66116,1.0,0,4,low,40.7889,6992213,-73.9756,5,3300.0,5,10
66119,1.0,0,3,medium,40.7255,6983985,-73.9884,4,2400.0,5,8
66120,1.0,2,8,medium,40.7176,7079479,-74.011,5,5250.0,5,28
66122,1.0,2,2,low,40.7751,6954957,-73.9481,3,2650.0,5,3
66123,1.0,1,3,low,40.7293,6980672,-73.9784,5,2709.0,5,7
66125,0.0,2,0,low,40.7216,7029376,-73.9808,0,3250.0,5,18
66127,1.0,2,4,low,40.7349,7061509,-73.9863,4,4200.0,5,24
66130,1.0,2,2,low,40.7232,7000283,-73.9839,4,3375.0,5,12
66131,1.0,2,3,low,40.7928,7009258,-73.9461,0,1999.0,5,14
66135,1.0,2,1,low,40.7178,7051344,-73.9984,0,2580.0,5,22
66137,1.0,2,4,low,40.7449,7002017,-73.9777,5,3600.0,5,12
66142,1.0,1,7,low,40.6935,7082273,-73.8618,5,1700.0,5,29
66146,2.0,4,1,medium,40.8251,7029739,-73.9517,9,3895.0,5,18
66150,1.0,3,5,low,40.6796,6987007,-73.9868,5,3450.0,5,9
66152,1.0,2,4,low,40.7369,6980377,-74.0045,4,4400.0,5,7
66154,1.0,2,4,high,40.7028,6955188,-73.9421,9,1800.0,5,3
66159,3.0,4,10,low,40.7888,6985863,-73.9549,6,13000.0,5,9
66162,1.0,1,5,low,40.7304,7045428,-74.0051,5,3995.0,5,21
66163,2.0,2,5,low,40.7838,7026969,-73.9535,4,4995.0,5,18
66166,1.5,3,7,low,40.7318,6990812,-73.9875,6,5550.0,5,10
66167,1.0,2,3,medium,40.7311,7070066,-74.0045,4,3570.0,5,26
66170,1.0,1,1,low,40.7632,7000458,-73.9915,6,2275.0,5,12
66174,1.0,1,2,low,40.7286,6954417,-73.9797,3,3599.0,5,2
66175,1.0,0,8,low,40.7064,7050226,-74.0157,2,2850.0,5,21
66177,1.0,2,4,low,40.7653,6967497,-73.967,4,3295.0,5,5
66178,1.0,1,7,low,40.7372,7054556,-73.9981,5,3650.0,5,23
6618,1.0,1,3,medium,40.7843,7212688,-73.9785,4,2450.0,6,24
66183,1.0,1,2,medium,40.7989,6978588,-73.9535,3,1900.0,5,7
66185,2.0,3,12,medium,40.7436,7043810,-73.9727,7,4200.0,5,20
66188,1.0,0,2,low,40.7776,7069880,-73.9497,4,1925.0,5,26
66193,1.0,0,2,low,40.7633,7019982,-73.9775,5,2250.0,5,16
66194,2.0,4,8,medium,40.7645,6975395,-73.984,7,5200.0,5,6
66197,1.0,1,7,low,40.6404,6991901,-73.852651,11,3600.0,5,10
66198,1.0,2,8,low,40.7075,7060800,-74.0123,4,3800.0,5,24
66199,1.5,3,6,low,40.755,7079914,-73.9636,5,4300.0,5,28
662,1.0,0,2,medium,40.6838,7191894,-73.9666,3,1825.0,6,21
66204,1.0,2,1,medium,40.862047,7014743,-73.9249,0,1850.0,5,15
66205,1.0,1,3,low,40.7756,6988951,-73.9829,2,2695.0,5,10
66207,1.0,0,2,medium,40.7637,7013585,-73.9937,3,1850.0,5,14
6621,1.0,1,11,low,40.7928,7162546,-73.9659,6,3425.0,6,15
66210,1.0,1,4,medium,40.7784,7005043,-73.9576,6,3000.0,5,13
66212,1.0,2,1,low,40.7644,6978151,-73.9602,6,3150.0,5,7
66213,1.0,0,0,high,40.7784,6955718,-73.9846,5,2100.0,5,3
66215,1.0,4,5,low,40.8241,6958913,-73.9493,11,3350.0,5,3
66216,1.0,2,10,low,40.8495,6953782,-73.9328,9,2450.0,5,2
6622,2.0,4,0,low,40.6931,7208711,-73.9722,3,3975.0,6,24
66221,1.0,0,2,low,40.7588,6977122,-73.9635,3,2250.0,5,7
66222,1.0,1,4,low,40.6916,6981712,-73.9906,4,2900.0,5,8
66223,1.0,1,3,low,40.7301,7081765,-74.0003,5,2790.0,5,29
66226,1.0,0,11,low,40.7902,6978721,-73.9678,2,2650.0,5,7
66229,1.0,1,4,low,40.7897,7030952,-73.9488,5,2350.0,5,18
66231,1.0,0,4,low,40.7358,7020906,-73.9857,5,2995.0,5,17
66236,2.0,2,15,low,40.7121,6972586,-74.0086,0,8795.0,5,6
66239,2.0,2,0,low,40.7688,7050521,-73.9548,8,4000.0,5,21
66246,1.0,0,6,low,40.826,7044480,-73.9518,1,1700.0,5,20
66250,1.0,0,2,low,40.7518,7051511,-73.9726,4,3023.0,5,22
66256,1.0,1,9,low,40.7634,7069654,-73.9627,5,3254.0,5,26
66257,1.0,2,7,low,40.7937,7018561,-73.9761,8,3050.0,5,16
66262,1.0,2,4,low,40.7528,7061030,-73.9709,6,3995.0,5,24
66269,1.0,0,2,low,40.7769,7014171,-73.9467,2,1950.0,5,14
66270,1.0,2,3,low,40.7291,6972285,-73.9786,6,3695.0,5,6
66272,1.0,1,3,low,40.7268,6952011,-74.0018,6,2750.0,5,2
66277,1.0,1,7,medium,40.7372,7052718,-73.9981,5,3400.0,5,22
66282,1.0,1,5,low,40.7664,6991523,-73.9863,4,3195.0,5,10
66285,1.0,2,6,low,40.7675,6970637,-73.9607,4,3500.0,5,5
66286,1.0,2,2,medium,40.7342,7069641,-73.9809,3,3295.0,5,26
66287,1.0,1,10,low,40.7481,7043971,-73.9564,8,3470.0,5,20
6629,1.0,2,3,low,40.7699,7229447,-73.9488,4,2495.0,6,29
66290,1.0,0,2,low,40.7419,6958710,-73.9994,5,2200.0,5,3
66294,2.0,4,7,medium,40.7951,6983159,-73.9676,6,4900.0,5,8
66296,1.0,0,1,medium,40.7204,7028860,-73.9887,3,2100.0,5,18
66301,1.0,2,2,medium,40.7276,6989597,-73.8536,9,2150.0,5,10
66306,2.0,4,2,medium,40.761,6970984,-73.9884,4,4970.0,5,5
66308,1.0,1,2,low,40.7712,7014052,-73.9813,7,3200.0,5,14
66314,1.0,2,8,low,40.7436,7065834,-73.9725,3,3200.0,5,25
66316,1.0,1,2,low,40.8005,7021052,-73.9704,1,2500.0,5,17
66317,1.0,1,2,medium,40.7124,7020330,-73.9629,4,2300.0,5,16
66320,1.0,3,1,low,40.8292,7000032,-73.9467,9,2933.0,5,12
66323,1.0,1,3,low,40.7716,7018539,-73.9506,3,3350.0,5,16
66324,1.0,2,4,medium,40.771,7023359,-73.9512,9,2550.0,5,17
66327,1.0,0,2,low,40.776,6961171,-73.9519,2,1975.0,5,4
66328,1.0,0,4,low,40.77,7057385,-73.9526,4,2300.0,5,24
66329,1.0,0,2,low,40.7682,7066832,-73.9545,3,1900.0,5,25
66330,1.0,1,6,medium,40.7391,7043233,-74.0014,6,3395.0,5,20
66331,2.0,3,4,low,40.691,6962074,-73.9667,9,3700.0,5,4
66332,1.0,2,2,low,40.7231,7038835,-74.0044,4,3625.0,5,19
66333,1.0,0,1,low,40.7253,6978630,-73.9886,8,2550.0,5,7
66334,1.0,2,3,medium,40.7653,7058143,-73.967,5,3295.0,5,24
66336,2.0,2,14,low,40.7061,7013985,-74.0111,5,5483.0,5,14
6634,1.0,1,4,low,40.7233,7124548,-73.9958,6,3495.0,6,8
66342,2.0,2,7,low,40.7191,6999619,-74.0109,1,6195.0,5,12
66344,2.0,3,9,low,40.7413,7032447,-73.9781,5,5967.0,5,18
66345,1.0,2,9,low,40.7056,7050080,-74.0162,6,3600.0,5,21
66346,1.0,1,14,low,40.7568,6985126,-73.9982,10,3900.0,5,9
66348,1.0,1,4,medium,40.7448,7071499,-73.9253,7,2050.0,5,26
6635,1.0,4,4,low,40.7187,7098395,-73.9831,6,6050.0,6,2
66354,1.0,0,4,low,40.7518,7040520,-73.9944,7,3175.0,5,20
66355,1.0,2,4,low,40.8028,6975520,-73.9647,5,3000.0,5,6
66357,1.0,1,6,low,40.7634,7079811,-73.9638,10,4300.0,5,28
66360,1.0,0,4,low,40.7681,6954607,-73.9563,3,2495.0,5,2
66362,2.0,4,4,low,40.7202,7081577,-74.0027,5,7995.0,5,29
66363,1.0,0,5,medium,40.7461,7063458,-73.9757,3,2700.0,5,25
66364,2.0,2,11,low,40.7476,7079303,-73.9732,6,5755.0,5,28
66371,1.0,0,4,low,40.7366,6977800,-73.9934,2,3200.0,5,7
66374,1.0,1,1,low,40.662,7060026,-73.9794,6,2195.0,5,24
66376,1.0,1,8,low,40.7471,7063407,-73.9416,5,2995.0,5,25
6638,1.0,0,5,medium,40.71,7167361,-74.0143,4,2480.0,6,16
66381,1.0,0,5,low,40.7705,6953173,-73.9503,5,1725.0,5,2
66383,1.5,1,2,low,40.7649,7017012,-73.9155,8,2600.0,5,15
66386,1.0,1,10,medium,40.7163,7055190,-74.0042,1,3195.0,5,23
66387,1.0,1,3,low,40.7689,6967779,-73.9548,7,3200.0,5,5
66388,1.0,2,3,medium,40.8464,7051404,-73.9337,0,1800.0,5,22
66389,2.0,2,12,medium,40.7844,7053615,-73.9497,5,4150.0,5,22
6639,1.0,2,1,low,40.7746,7217799,-73.9507,5,2600.0,6,26
66390,1.0,1,13,low,40.7661,7000387,-73.9461,6,2400.0,5,12
66391,1.0,1,0,medium,40.6761,6965310,-73.9746,8,2300.0,5,4
66393,2.0,3,5,medium,40.7661,6989261,-73.9461,6,5295.0,5,10
66394,1.0,3,10,low,40.7316,7075409,-73.9839,11,4250.0,5,27
66396,1.0,2,3,low,40.6524,7067868,-73.9572,0,1950.0,5,26
66397,2.0,4,8,medium,40.7552,7012480,-73.9657,5,5500.0,5,14
66399,1.0,1,5,low,40.7957,7004946,-73.9727,5,3950.0,5,13
6640,2.0,2,13,low,40.716,7156694,-74.0036,3,5200.0,6,14
66403,1.0,1,2,high,40.7591,6977882,-73.9917,5,2600.0,5,7
66404,1.0,1,2,low,40.7902,7071375,-73.9677,4,3825.0,5,26
6641,1.0,2,3,high,40.7285,7194690,-73.9805,2,3000.0,6,21
66410,1.0,0,0,low,40.719,7077029,-73.9965,4,2000.0,5,27
66411,1.0,0,6,low,40.7521,7069160,-73.9702,8,2571.0,5,26
66414,1.0,0,17,low,40.706,7045292,-74.0088,10,3970.0,5,20
66417,1.0,1,5,low,40.7538,6977224,-73.974,5,2900.0,5,7
66418,1.0,1,5,low,40.7448,7012542,-73.9909,13,4697.0,5,14
66419,1.0,2,0,high,40.7929,7003756,-73.95,5,2150.0,5,12
66420,2.0,3,9,low,40.724,7014010,-74.0035,4,13000.0,5,14
66421,1.0,0,3,low,40.7307,7019653,-73.9816,5,2350.0,5,16
66422,1.0,3,10,low,40.7399,7062691,-73.9864,4,5695.0,5,25
66423,1.0,1,1,low,40.771,7042541,-73.958,4,2300.0,5,20
6643,1.0,3,2,medium,40.7274,7121791,-73.9805,6,5800.0,6,7
66430,1.0,1,8,low,40.8028,6983731,-73.9648,2,2700.0,5,8
66431,2.0,3,4,medium,40.6773,7061803,-73.9836,11,4500.0,5,24
66434,2.0,3,13,high,40.7258,6969620,-73.9889,6,5200.0,5,5
66435,1.0,1,11,low,40.7613,7063680,-73.9998,6,3390.0,5,25
66436,1.0,0,2,low,40.7581,6968929,-73.9627,0,2895.0,5,5
6644,2.0,2,6,low,40.7454,7095578,-73.9771,8,6000.0,6,2
66440,2.0,3,4,medium,40.768,7039748,-73.9247,5,3700.0,5,19
66441,1.0,2,10,low,40.782,7195819,-73.9815,10,6900.0,5,24
66443,2.0,2,7,medium,40.7892,6996160,-73.9705,6,4400.0,5,11
66445,3.0,3,11,low,40.767,7043856,-73.9621,7,10000.0,5,20
66446,1.5,3,7,low,40.7454,7047593,-73.9845,1,6295.0,5,21
66447,2.0,3,13,low,40.7456,7079926,-73.9785,8,5000.0,5,28
66448,1.0,2,5,medium,40.7221,6986577,-73.9806,4,3200.0,5,9
66449,1.0,2,1,medium,40.6404,6995993,-73.962,3,1850.0,5,11
66451,1.0,1,5,low,40.7897,6953490,-73.9488,6,2252.0,5,2
66456,1.0,1,0,medium,40.7488,7062086,-73.9026,5,1700.0,5,24
66457,1.0,1,3,low,40.7198,7068665,-73.9964,5,3100.0,5,26
66460,1.0,0,4,high,40.7423,7061515,-73.9792,4,2500.0,5,24
66463,1.0,1,2,low,40.7713,6973046,-73.9528,5,2295.0,5,6
6647,2.0,3,3,low,40.6998,7209176,-73.9029,15,2497.0,6,24
66470,1.0,1,0,low,40.7835,6988811,-73.9837,10,2775.0,5,10
66471,2.0,3,1,low,40.7099,6983885,-73.896,0,4000.0,5,8
66472,1.0,0,6,medium,40.7749,7033140,-73.9782,1,2180.0,5,18
66473,2.0,2,4,low,40.7183,7067888,-74.0147,3,6800.0,5,26
66478,2.0,2,14,low,40.7113,7060149,-74.0056,12,8500.0,5,24
66483,1.0,1,2,low,40.7379,7064321,-73.996,9,3895.0,5,25
66485,3.0,4,16,low,40.7479,7044457,-73.9746,9,13000.0,5,20
66486,1.0,1,12,low,40.7551,6997393,-73.9928,7,3950.0,5,11
66487,1.0,0,1,high,40.7606,7034209,-73.9658,5,2000.0,5,19
6649,1.0,1,6,low,40.7113,7166376,-74.0162,0,4245.0,6,16
66490,1.0,2,14,medium,40.7609,7007403,-73.986,9,3400.0,5,13
66491,1.0,0,2,low,40.7246,7069178,-73.9832,4,2895.0,5,26
66495,2.0,3,15,high,40.7413,6982295,-73.9779,7,4650.0,5,8
66497,1.0,1,5,low,40.7406,6960128,-73.9822,3,3395.0,5,3
66498,1.0,1,10,medium,40.7585,6957196,-73.9913,6,3100.0,5,3
66499,1.0,2,4,medium,40.7739,6977819,-73.9237,15,2499.0,5,7
66502,1.0,2,1,high,40.797,6995228,-73.9363,6,1800.0,5,11
66503,1.0,2,3,low,40.7984,7083879,-73.9682,7,2850.0,5,30
66508,1.0,1,2,low,40.763,7071188,-73.9903,6,2750.0,5,26
66514,1.0,3,9,low,40.8198,7052722,-73.9578,6,2950.0,5,22
66515,1.5,3,9,medium,40.753,7071841,-73.9958,9,4795.0,5,26
6652,1.0,1,13,medium,40.753,7156795,-74.0037,6,3100.0,6,14
66520,1.0,1,3,low,40.7801,6990142,-73.9544,4,1950.0,5,10
66521,1.0,0,0,medium,40.7224,7026708,-73.9885,2,1995.0,5,17
66522,1.0,1,4,low,40.7596,6980211,-73.9891,0,2600.0,5,7
66523,3.0,4,5,low,40.7701,7019029,-73.955,6,9175.0,5,16
66525,1.0,1,5,low,40.7645,7028319,-73.9833,3,2500.0,5,18
66527,1.0,1,4,medium,40.7516,7023091,-73.9718,5,2900.0,5,17
66532,1.0,3,10,low,40.7804,7044335,-73.9522,4,3900.0,5,20
66534,1.0,1,11,low,40.7612,7029881,-73.9978,6,3200.0,5,18
66538,1.0,2,3,low,40.7269,6961523,-73.9771,6,3450.0,5,4
6654,1.0,2,1,low,40.73,7140629,-74.0003,4,2900.0,6,11
66541,1.0,0,3,low,40.7871,7012763,-73.9759,4,2025.0,5,14
66542,1.0,2,3,low,40.6674,6980165,-73.9842,0,2400.0,5,7
66543,1.0,2,12,medium,40.7166,7024251,-74.0049,3,3475.0,5,17
66545,2.0,3,1,medium,40.7243,6964269,-73.9786,3,4900.0,5,4
66547,2.0,3,4,medium,40.7449,7015803,-73.9777,5,4500.0,5,15
66548,1.0,2,2,medium,40.7817,6970556,-73.9476,5,2800.0,5,5
66551,1.0,2,5,low,40.7572,7054688,-73.9649,5,3700.0,5,23
66552,2.0,2,6,low,40.7862,7060671,-73.9508,1,6200.0,5,24
66557,1.5,2,11,low,40.7606,7025126,-73.966,5,4529.0,5,17
66559,1.0,0,4,low,40.7064,7064574,-74.0155,10,2795.0,5,25
66560,1.0,1,9,low,40.7518,6962511,-73.9849,6,3650.0,5,4
66561,1.0,3,4,low,40.7804,6990580,-73.9513,6,4495.0,5,10
66565,1.0,3,10,high,40.7823,7007684,-73.951,8,3695.0,5,13
66567,1.0,1,7,low,40.7105,7020078,-74.0097,6,3470.0,5,16
6657,2.0,2,6,low,40.7349,7146127,-73.9863,8,7200.0,6,12
66576,1.0,0,2,low,40.7704,7029912,-73.9585,16,2250.0,5,18
66584,1.0,3,1,low,40.8012,6967388,-73.966,10,4600.0,5,5
66587,1.0,0,10,low,40.7047,7054991,-74.0076,6,2750.0,5,23
66589,1.0,1,1,low,40.7769,7433977,-73.9459,4,2150.0,5,21
66591,3.0,3,3,low,40.7752,6978654,-73.9622,7,13000.0,5,7
66592,1.0,1,6,high,40.7339,7046302,-73.9765,12,3744.0,5,21
66595,3.0,4,6,low,40.7215,7005713,-73.9797,16,6400.0,5,13
66596,1.0,0,2,low,40.7809,7008814,-73.9765,3,2100.0,5,13
66597,2.0,2,6,low,40.7739,6991197,-73.9788,4,5000.0,5,10
66599,1.0,1,10,medium,40.769,7078711,-73.9436,8,2300.0,5,28
666,1.0,1,3,low,40.7199,7110757,-73.9538,6,2850.0,6,4
66604,1.0,2,0,medium,40.7858,7049213,-73.976,6,2595.0,5,21
66606,1.0,0,4,low,40.7602,6963920,-73.9689,0,2800.0,5,4
66607,1.0,1,8,medium,40.7771,6994014,-73.9505,6,2900.0,5,11
6661,2.0,4,1,low,40.6506,7225457,-73.9615,0,2900.0,6,28
66610,2.0,4,17,low,40.7562,7030381,-73.9964,6,5590.0,5,18
66613,1.0,0,6,low,40.7301,7017459,-73.9865,4,2875.0,5,15
66614,1.0,2,2,low,40.7714,7029650,-73.949,10,2625.0,5,18
66617,1.0,1,3,medium,40.7255,6997012,-73.9884,4,2650.0,5,11
66619,1.0,1,4,medium,40.805,7067983,-73.9554,3,2450.0,5,26
66621,2.0,3,13,low,40.7612,6964514,-73.9978,10,5355.0,5,4
66622,1.0,1,9,low,40.7062,6960638,-74.0122,4,3400.0,5,3
66623,1.0,1,0,high,40.7289,7045124,-74.0001,4,2695.0,5,20
66625,1.0,2,11,low,40.7606,7005506,-73.9963,7,3125.0,5,13
66626,1.0,0,4,low,40.7182,6952153,-73.9639,3,2740.0,5,2
66628,2.0,2,14,low,40.7795,6967432,-73.9445,12,4695.0,5,5
66631,1.0,1,12,medium,40.7548,6957072,-73.9944,5,3200.0,5,3
66632,1.0,2,4,low,40.7998,6975338,-73.9596,0,3200.0,5,6
66637,1.0,0,4,low,40.7723,6980839,-73.9481,3,2200.0,5,7
6664,1.0,2,3,high,40.7463,7113380,-73.9773,6,2900.0,6,5
66641,1.0,2,3,medium,40.6794,7004003,-73.9491,6,2475.0,5,13
66645,2.0,3,9,low,40.7062,7071012,-74.0099,6,6000.0,5,26
66648,1.0,2,11,low,40.7494,7041429,-73.9875,4,3300.0,5,20
6665,1.0,2,3,low,40.7612,7220285,-73.9879,5,3150.0,6,27
66650,1.0,1,11,low,40.7556,6988188,-73.9922,7,3400.0,5,10
66658,1.0,0,4,high,40.759,7043720,-73.9691,8,2200.0,5,20
66661,1.0,2,3,low,40.7277,7056741,-73.9899,6,2800.0,5,24
66665,1.0,3,3,low,40.7929,7023107,-73.9506,5,2475.0,5,17
66668,2.0,3,3,low,40.7871,7045707,-73.9759,6,4370.0,5,21
66670,1.0,0,5,low,40.7521,7034790,-73.9743,0,3300.0,5,19
66671,1.0,1,9,low,40.7767,7081795,-73.9492,4,3295.0,5,29
66672,1.0,3,2,low,40.7228,6964829,-73.9846,5,5300.0,5,4
66673,2.0,2,5,low,40.7937,7072365,-73.9761,9,4300.0,5,26
66674,2.0,3,3,medium,40.7263,6993045,-73.9847,3,4200.0,5,11
66676,2.0,3,17,medium,40.7709,6987751,-73.9318,18,3400.0,5,10
66680,2.0,4,12,low,40.7546,7018781,-73.9721,4,6200.0,5,16
66683,1.0,3,0,low,40.7594,7067437,-73.9712,2,4325.0,5,25
66686,1.0,1,10,low,40.7056,6996027,-74.0162,7,3221.0,5,11
66687,1.0,1,3,low,40.7751,6998444,-73.9498,1,2395.0,5,12
6669,2.0,3,16,medium,40.7593,7204088,-73.9962,8,5790.0,6,23
66692,1.0,1,1,low,40.7338,6992393,-74.0009,0,4395.0,5,11
66693,1.0,1,10,medium,40.7163,6978694,-74.0042,6,3095.0,5,7
66696,2.0,2,5,low,40.7247,6987625,-73.9935,0,6050.0,5,10
6670,1.0,1,5,medium,40.7937,7201762,-73.9761,4,2700.0,6,22
66701,1.0,1,5,low,40.7366,7046769,-73.9933,4,3300.0,5,21
66704,1.0,0,1,high,40.862047,7042688,-73.8832,4,1275.0,5,20
66705,1.0,1,1,low,40.7633,6961652,-73.995,0,1900.0,5,4
66709,1.0,1,4,low,40.7124,7339816,-73.9629,4,2300.0,5,16
66710,1.0,1,6,medium,40.764,6952622,-73.9868,8,2350.0,5,2
66714,1.0,2,4,low,40.7832,7058480,-73.9809,4,3100.0,5,24
66715,1.0,1,4,low,40.7223,7065651,-73.9954,5,3495.0,5,25
66716,2.0,2,4,low,40.6479,7037891,-73.9745,8,2979.0,5,19
66717,2.0,3,3,low,40.7656,6960100,-73.9857,3,4200.0,5,3
66718,1.0,1,6,low,40.7587,7021479,-73.9838,5,2700.0,5,17
66719,1.0,1,3,low,40.7713,7061655,-73.9198,5,2800.0,5,24
6672,1.0,1,0,low,40.7389,7158527,-73.9809,3,2050.0,6,14
66720,2.0,2,9,low,40.7553,7075637,-73.9953,6,4915.0,5,27
66724,1.0,4,2,low,40.72,7058419,-73.9959,7,6300.0,5,24
66726,2.0,2,7,low,40.778,7060669,-73.9465,7,2795.0,5,24
66728,1.0,1,0,low,40.7708,6960876,-73.9516,4,1800.0,5,3
66733,1.0,2,2,low,40.7302,7000813,-73.9826,8,3595.0,5,12
66734,1.0,1,4,medium,40.7318,6956693,-73.954,9,2460.0,5,3
66740,1.0,1,1,low,40.7283,7056739,-73.9857,0,2400.0,5,24
66741,1.0,1,3,low,40.7984,6973342,-73.9632,2,2045.0,5,6
66743,2.0,4,17,low,40.7436,7066389,-73.9727,4,5630.0,5,25
66744,1.0,1,1,low,40.7339,7009917,-73.9765,8,3920.0,5,14
66745,1.0,1,0,low,40.7295,7036626,-74.0014,6,3195.0,5,19
66748,1.0,1,3,medium,40.7706,6996555,-73.9489,7,1965.0,5,11
6675,2.0,3,14,medium,40.7413,7092075,-73.9779,8,4850.0,6,1
66754,1.0,2,1,medium,40.7261,6986419,-74.0048,3,3171.0,5,9
66755,1.0,1,4,medium,40.7807,7045670,-73.9849,7,2950.0,5,21
66758,1.0,1,17,low,40.7719,7018208,-73.9816,4,3750.0,5,16
66759,1.0,1,4,low,40.7348,7021487,-73.9865,5,3900.0,5,17
6676,2.5,3,11,low,40.7824,7190554,-73.9805,11,13000.0,6,21
66761,1.0,2,5,medium,40.7258,6975529,-73.9889,7,3300.0,5,6
66767,1.0,1,5,low,40.7334,7057777,-74.0047,4,5350.0,5,24
66769,1.0,2,1,low,40.7717,7023194,-73.9599,5,4550.0,5,17
66770,1.0,2,3,high,40.6935,7045262,-73.919,4,1900.0,5,20
66771,1.0,0,5,low,40.7318,7075051,-73.9876,5,2895.0,5,27
